risk_pct,max_pos_pct,sl_mult,tp_mult,sma_fast,sma_slow,sma_long,Return [%],Max Drawdown [%],Sharpe Ratio,Profit Factor,Total Trades,Calmar Ratio
0.008,0.1,1.8,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,2.0,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.008,0.1,2.0,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,2.0,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.008,0.1,1.5,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,1.5,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,1.5,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,1.8,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,1.5,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,1.8,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,2.0,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,1.8,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.008,0.1,1.5,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.008,0.1,1.5,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,1.5,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,2.0,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,1.5,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.008,0.1,2.0,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,1.8,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,2.0,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,2.0,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,1.8,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,2.0,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.008,0.1,1.8,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,1.5,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.1,2.0,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,1.8,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,1.8,6.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,1.8,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.006,0.1,1.5,10.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.007,0.1,1.5,8.0,10,50,180,51.679006235113725,16.208943626434966,0.6577665409106581,2.097602569624248,99,0.3296666478183608
0.005,0.12,2.0,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,1.8,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,1.5,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,1.5,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,1.8,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,2.0,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,1.5,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,2.0,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,2.0,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,1.8,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,2.0,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,1.8,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,2.0,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,1.8,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,1.8,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,1.8,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,1.5,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,1.5,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,1.8,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,1.5,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,2.0,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,1.5,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,2.0,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,1.5,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,1.5,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,1.8,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,2.0,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,1.5,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.008,0.12,1.8,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,2.0,8.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,1.5,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.12,1.8,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,1.5,10.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,2.0,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.007,0.12,1.8,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.005,0.12,2.0,6.0,15,60,180,67.8489350267663,20.376717701881734,0.6732076695913849,2.30348221174031,79,0.32809264939503413
0.006,0.08,1.5,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,1.5,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,1.5,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,2.0,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,1.8,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,2.0,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,2.0,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,2.0,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,1.8,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,1.5,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,2.0,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,1.5,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,1.5,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,1.8,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,1.8,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,1.5,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,1.5,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,1.8,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,2.0,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,2.0,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,1.8,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,1.8,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,1.5,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,2.0,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,1.5,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,2.0,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,2.0,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,1.5,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,1.8,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.08,1.5,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.008,0.08,1.8,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,1.8,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,1.8,10.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,2.0,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.005,0.08,2.0,8.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.006,0.08,1.8,6.0,10,50,180,40.8119969385833,13.342310798290313,0.6535537460305204,2.139428316041121,99,0.327491878598827
0.007,0.12,1.8,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,2.0,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.8,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,1.5,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,1.5,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,2.0,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,1.8,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,1.8,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,2.0,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,2.0,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,2.0,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,2.0,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,1.8,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.8,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.5,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.007,0.12,1.5,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.5,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,1.5,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,2.0,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,1.5,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,2.0,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.8,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,2.0,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,1.5,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,1.8,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,1.8,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,1.8,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,1.8,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.008,0.12,1.8,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,2.0,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,2.0,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,2.0,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,1.5,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,1.5,10.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.5,8.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.005,0.12,1.5,6.0,15,50,180,67.10826304170767,20.319630947386397,0.6670865279541309,2.2728636533529816,81,0.3261137376766769
0.006,0.12,1.8,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,1.8,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,1.5,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,1.8,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,1.8,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,2.0,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,1.8,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,1.5,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,1.8,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,1.8,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,2.0,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,2.0,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,2.0,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,2.0,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,1.5,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,1.5,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,2.0,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,1.5,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,1.5,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,1.5,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,1.8,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.006,0.12,1.5,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,1.5,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,2.0,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,1.8,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,2.0,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,1.5,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,1.5,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,2.0,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,1.5,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.007,0.12,2.0,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,2.0,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,1.8,8.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,2.0,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.008,0.12,1.8,6.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.12,1.8,10.0,10,60,150,63.15095094258445,19.43914276793847,0.6575196780849892,2.0167527447690246,105,0.32448298174010043
0.005,0.1,1.5,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,1.5,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,1.8,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,1.5,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,1.8,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,1.8,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,2.0,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,1.8,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,2.0,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,2.0,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,2.0,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,2.0,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,2.0,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,2.0,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,2.0,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,2.0,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,1.8,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,1.5,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,1.5,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,1.5,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,1.8,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,1.8,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.008,0.1,1.5,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,1.8,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,1.8,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,1.5,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,1.5,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,1.5,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,2.0,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.007,0.1,2.0,8.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.005,0.1,1.8,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,1.5,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,2.0,6.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,1.8,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
0.006,0.1,1.5,10.0,15,60,180,55.71646670057467,17.54739708362265,0.6685162313756269,2.339715877242808,79,0.3242603043131038
